Link,Product,Article,Size,Sold,Video,Age,Price,GalleryImages,Category
https://tictactoys.md/23012,1buc. Jucărie interactiva clăpăugă în formă de rățușcă,21530,14×23×4cm,986 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/12/30/23012/1724839729.mp4,3 — 7,37,"https://tictactoys.md/wa-data/public/shop/products/12/30/23012/images/19428/19428.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/12/30/23012/images/19429/19429.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/12/30/23012/images/19431/19431.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/12/30/23012/images/19432/19432.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/12/30/23012/images/19433/19433.970@2x.png",Diverse
https://tictactoys.md/23562,Covoraș Puzzle cu Tematică Orășel – Distracție și Siguranță,22564,121×121×1cm,58 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/62/35/23562/1727854671.mov,0 — 6,203,"https://tictactoys.md/wa-data/public/shop/products/62/35/23562/images/19486/19486.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/62/35/23562/images/19487/19487.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/62/35/23562/images/19488/19488.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/62/35/23562/images/19489/19489.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/62/35/23562/images/19490/19490.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/62/35/23562/images/19491/19491.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/62/35/23562/images/19492/19492.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/62/35/23562/images/19493/19493.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/62/35/23562/images/19494/19494.970@2x.png",Diverse
https://tictactoys.md/23930,Tun Electric pentru Baloane cu Capacitate Mare - 1000 ml,22781,55×21×15cm,38 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/30/39/23930/1729019992.mov,3 — 10,390,"https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21009/21009.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21010/21010.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21011/21011.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21012/21012.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21013/21013.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21014/21014.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21015/21015.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21016/21016.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21017/21017.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21018/21018.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21019/21019.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21020/21020.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21021/21021.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21022/21022.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21023/21023.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/30/39/23930/images/21024/21024.970@2x.png",Diverse
https://tictactoys.md/24105,Aripi Magice Prințesă cu Efecte Luminiscente,22644,49×8×34cm,97 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/05/41/24105/1729490998.mov,3 — 8,326,"https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21358/21358.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21359/21359.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21360/21360.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21361/21361.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21362/21362.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21363/21363.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21364/21364.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21365/21365.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21366/21366.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21367/21367.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21368/21368.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21369/21369.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21370/21370.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21371/21371.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21372/21372.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21373/21373.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21374/21374.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21375/21375.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21376/21376.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21377/21377.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/05/41/24105/images/21378/21378.970@2x.png",Diverse
https://tictactoys.md/24140,"1buc. Caracatiță Extensibilă Amuzantă, cu Cap Detașabil",22775,8×8×10cm,1043 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/40/41/24140/1727780654.mov,3 — 8,25,"https://tictactoys.md/wa-data/public/shop/products/40/41/24140/images/19419/19419.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/40/41/24140/images/19420/19420.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/40/41/24140/images/19426/19426.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/40/41/24140/images/19421/19421.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/40/41/24140/images/19422/19422.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/40/41/24140/images/19423/19423.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/40/41/24140/images/19424/19424.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/40/41/24140/images/19425/19425.970@2x.png",Diverse
https://tictactoys.md/24339,Set Baloane Modelabile cu Pompiță - 24 Bucăți,23125,17×29×4cm,343 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/39/43/24339/1727776545.mov,3 — 10,35,"https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/19415/19415.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/19416/19416.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17624/17624.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17625/17625.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17626/17626.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17627/17627.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17628/17628.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17629/17629.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17630/17630.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17631/17631.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17632/17632.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17633/17633.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17634/17634.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/39/43/24339/images/17623/17623.970@2x.png",Diverse
https://tictactoys.md/24396,"Protecție anticădere pentru cap, model Albină, ajustabilă și confortabilă",22849,20×8×29cm,211 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/96/43/24396/1727809532.mov,0 — 3,120,"https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19461/19461.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19462/19462.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19463/19463.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19464/19464.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19465/19465.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19466/19466.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19467/19467.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19468/19468.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19469/19469.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19470/19470.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/96/43/24396/images/19471/19471.970@2x.png",Diverse
https://tictactoys.md/25053,Clepsidră Lichidă Antistres cu Picături Colorate (culoare aleatorie),22786,14×5×3cm,323 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/53/50/25053/1741850907.mp4,3 — 99,35,"https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28426/28426.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28427/28427.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28428/28428.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28429/28429.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28430/28430.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28431/28431.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28432/28432.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28433/28433.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28434/28434.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28435/28435.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28436/28436.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28437/28437.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28438/28438.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28439/28439.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28440/28440.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28441/28441.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28442/28442.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28443/28443.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/53/50/25053/images/28444/28444.970@2x.png",Diverse
https://tictactoys.md/25106,"Cort de Joacă pentru Copii, Model Tigru, Portabil, Interior și Exterior",22579,185×100×85cm,93 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/06/51/25106/1742729635.mov,2 — 7,272,"https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29467/29467.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29468/29468.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29469/29469.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29470/29470.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29471/29471.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29472/29472.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29473/29473.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29474/29474.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29475/29475.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29476/29476.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29477/29477.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29478/29478.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29479/29479.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29480/29480.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29481/29481.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29482/29482.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29483/29483.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29484/29484.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29485/29485.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29486/29486.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29487/29487.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/06/51/25106/images/29488/29488.970@2x.png",Diverse
https://tictactoys.md/25111,"Căsuță de Joacă Roz Tip Cort pentru Copii, Model Animale Colorate, 125 cm",22506,125×98×130cm,66 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/11/51/25111/1742807275.mp4,2 — 7,272,"https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29576/29576.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29577/29577.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29578/29578.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29579/29579.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29580/29580.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29581/29581.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29582/29582.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29583/29583.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29584/29584.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29585/29585.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29586/29586.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29587/29587.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29588/29588.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29589/29589.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29590/29590.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29591/29591.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/11/51/25111/images/29592/29592.970@2x.png",Diverse
https://tictactoys.md/25287,Pendulul lui Newton - Jucărie Științifică de Birou,21684,18×7×23cm,400 vândute,https://bob.md/wa-data/public/shop/plugins/videourl/15/31/23115/1727955209.mov,3 — 99,96,"https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32461/32461.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32462/32462.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32463/32463.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32464/32464.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32465/32465.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32466/32466.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32467/32467.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32468/32468.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32469/32469.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32470/32470.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32471/32471.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32472/32472.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32473/32473.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32474/32474.970@2x.png, https://tictactoys.md/wa-data/public/shop/products/87/52/25287/images/32475/32475.970@2x.png",Diverse
